Date,Close,High,Low,Open,Volume,Symbol
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,
2019-01-01,567.1139526367188,568.1798761820277,557.8191305498543,563.617744226925,2943390,INFY.NS
2019-01-02,570.5249633789062,574.746031437599,564.5557909455781,567.9241200852239,7416655,INFY.NS
2019-01-03,570.6102905273438,577.3042704814603,565.451178230301,573.0405757216269,6827249,INFY.NS
2019-01-04,563.703125,574.660852756503,555.1331081635689,572.8274430243893,7889310,INFY.NS
2019-01-07,572.7847900390625,574.4049628919599,564.0868419309426,567.0714283961856,8046340,INFY.NS
2019-01-08,571.3776245117188,577.6879124724167,570.0985163072837,575.556065465025,8621545,INFY.NS
2019-01-09,576.5367431640625,588.2192763756699,566.21862340576,585.1494371880738,18130292,INFY.NS
2019-01-10,579.6065673828125,581.567856195176,573.5094642006578,581.2267398595278,9572493,INFY.NS
2019-01-11,582.8470458984375,584.5525237211103,573.466917873737,580.0330179004379,12281903,INFY.NS
2019-01-14,598.5375366210938,605.6152600500618,593.4637290624819,602.8864847872986,19312937,INFY.NS
2019-01-15,619.6000366210938,622.4993695721676,603.0569339182276,603.0569339182276,19671304,INFY.NS
2019-01-16,628.2979736328125,629.1507124819468,621.2202515944068,622.4141068020144,9658944,INFY.NS
2019-01-17,625.3560791015625,630.1740749180664,621.7319386165804,627.4452999081983,6903771,INFY.NS
2019-01-18,623.3095092773438,627.7863885017184,619.3442525740768,622.4993969130464,5902151,INFY.NS
2019-01-21,635.2905883789062,640.4070226477297,625.9104588860633,629.4919732836519,8129422,INFY.NS
2019-01-22,635.5889892578125,638.7015074091368,625.91042248105,632.0927801962919,6723375,INFY.NS
2019-01-23,623.9065551757812,633.2440062617137,621.8173340656588,633.0308214963351,7212099,INFY.NS
2019-01-24,627.63623046875,631.1516583673452,618.2045384808316,624.2922460124955,7429783,INFY.NS
2019-01-25,626.221435546875,632.6950476145748,620.9911547282003,624.2065041658678,5543112,INFY.NS
2019-01-28,624.1637573242188,628.1507599553454,616.4897781311948,626.7788982112704,7944693,INFY.NS
2019-01-29,624.1207885742188,628.3650080070747,614.3461052544903,622.0629439806459,6760819,INFY.NS
2019-01-30,622.406005859375,630.0370713954742,618.2903162071328,624.1208591034199,5763026,INFY.NS
2019-01-31,642.6839599609375,644.1844561896723,622.4915783208788,622.4915783208788,13825233,INFY.NS
2019-02-01,649.1146850585938,653.7876696889033,638.3539935519849,644.2273438152714,6276585,INFY.NS
2019-02-04,648.128662109375,653.7876556380285,642.3838945374653,649.0718102530984,3945391,INFY.NS
2019-02-05,647.2283935546875,651.601300246217,640.4976162449499,640.4976162449499,4694366,INFY.NS
2019-02-06,654.4736938476562,657.6033217778397,646.7997155392666,647.8286378952971,5880482,INFY.NS
2019-02-07,655.0739135742188,659.7468989478931,652.501633808875,654.2593478485601,3961797,INFY.NS
2019-02-08,652.4158935546875,662.1476641239229,647.2713341701053,651.6441887137345,5915169,INFY.NS
2019-02-11,654.0449829101562,659.1466815133807,650.7867723819915,657.5604632781267,5500216,INFY.NS
2019-02-12,643.4556884765625,651.9441789132973,635.3529980749669,651.9441789132973,7310690,INFY.NS
2019-02-14,634.53857421875,645.6422596690683,632.1377900943169,643.9274063897348,4610535,INFY.NS
2019-02-15,636.1676635742188,640.0689440593203,628.1506936251504,636.4677419449322,5586389,INFY.NS
2019-02-18,635.39599609375,641.0550432730163,631.0660020625362,636.5106402503246,5346825,INFY.NS
2019-02-19,621.0341186523438,634.9673018612121,618.4618386753219,633.7240227390176,9401334,INFY.NS
2019-02-20,635.0958251953125,637.0678956978662,622.5345059148426,623.3490715643993,5210675,INFY.NS
2019-02-21,628.8795166015625,632.7807969562726,623.4348265828671,632.7807969562726,7202786,INFY.NS
2019-02-22,630.1657104492188,632.9523469890424,624.2065849205006,628.0650047448719,3750833,INFY.NS
2019-02-25,647.2713012695312,649.9293025498611,630.680066697682,630.680066697682,6547552,INFY.NS
2019-02-26,636.6392211914062,645.2992085194649,634.6242897074331,641.8695022773562,8319610,INFY.NS
2019-02-27,630.4229125976562,639.9832401959537,628.2793460808332,638.7828220132661,5936354,INFY.NS
2019-02-28,629.6083374023438,636.5535242124827,627.8934842146303,633.3810353485796,8559921,INFY.NS
2019-03-01,636.1248168945312,637.4109567974048,630.637265709004,630.637265709004,3998826,INFY.NS
2019-03-05,628.0650024414062,636.6392686863401,626.1357925362961,634.9244154373533,4826505,INFY.NS
2019-03-06,628.0650024414062,631.1517173563152,623.3491560066926,631.1517173563152,6076668,INFY.NS
2019-03-07,619.8765869140625,629.7798539326877,617.8187420877546,629.3511406216376,5951551,INFY.NS
2019-03-08,610.7876586914062,619.8764096870325,609.3300757171032,619.8764096870325,7193994,INFY.NS
2019-03-11,609.8446044921875,616.0609466820903,608.2583863838904,611.602318368907,9932198,INFY.NS
2019-03-12,606.1576538085938,613.0170655728425,605.0000966734816,607.9153676065507,11997387,INFY.NS
2019-03-13,607.4437866210938,616.1466337983289,605.6002987971084,608.7727871687036,11348867,INFY.NS
2019-03-14,607.3582153320312,612.9744023916792,605.514779225802,612.2026973860736,6415187,INFY.NS
2019-03-15,616.1038208007812,620.5624492099237,608.4298429138672,610.487687512906,14638664,INFY.NS
2019-03-18,608.9443969726562,620.5196563613233,604.7858464590493,618.6761681920832,8065544,INFY.NS
2019-03-19,619.2763671875,622.9204302689079,606.5436030010237,611.1736752810301,8917337,INFY.NS
2019-03-20,633.5953979492188,636.467756132356,623.4777745132951,623.5634962402196,13471173,INFY.NS
2019-03-22,637.1537475585938,639.9403842798945,627.893549843675,638.782879190469,8883260,INFY.NS
2019-03-25,630.4229125976562,636.5535337690369,626.3929970793955,636.5535337690369,7644966,INFY.NS
2019-03-26,623.9921875,630.4228867871865,616.5754267221789,630.4228867871865,9406261,INFY.NS
2019-03-27,625.6641845703125,627.8934727403348,623.4777572625665,625.9214020771358,7387487,INFY.NS
2019-03-28,632.6093139648438,638.7827957460696,625.9213971740011,625.9213971740011,9277241,INFY.NS
2019-04-01,647.4428100585938,651.6442213664601,636.2105424393598,636.2105424393598,6584982,INFY.NS
2019-04-02,651.129638671875,656.6171363127077,647.0139500248066,650.7866471735675,7283600,INFY.NS
2019-04-03,645.8993530273438,650.3579811631229,640.3260809409096,648.2144149760328,6897127,INFY.NS
2019-04-04,641.2693481445312,646.3281334721985,638.868511898816,644.2703411185109,7688525,INFY.NS
2019-04-05,651.0440063476562,652.4587811696935,641.3550962427086,643.8416543138145,6276040,INFY.NS
2019-04-08,657.8604736328125,660.2183964773745,647.6999906722363,654.2592719126676,4919911,INFY.NS
2019-04-09,652.1586303710938,662.7907408076125,650.1008379961695,660.2184610890836,6730692,INFY.NS
