Date,Close,High,Low,Open,Volume,Symbol
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,
2019-01-01,1686.102294921875,1692.4822896048163,1670.329380055015,1680.0766602569277,1094883,TCS.NS
2019-01-02,1704.267822265625,1714.1479342104228,1683.6212655834336,1688.0518478612848,2100463,TCS.NS
2019-01-03,1683.5767822265625,1723.4520195471387,1677.5069066236867,1700.4573426263414,2611668,TCS.NS
2019-01-04,1663.108154296875,1684.685074924886,1631.3408913275996,1683.6217781219116,4280862,TCS.NS
2019-01-07,1681.7606201171875,1691.4193121357755,1666.7852288041681,1676.355330801554,1856423,TCS.NS
2019-01-08,1677.9061279296875,1689.2927045838062,1668.8234327973762,1688.4065879855318,1691756,TCS.NS
2019-01-09,1672.057861328125,1700.457944788598,1654.1139981796262,1690.1790127174875,2414376,TCS.NS
2019-01-10,1673.4755859375,1688.0521610688177,1658.8989026376496,1674.7604117690632,3053461,TCS.NS
2019-01-11,1632.7137451171875,1661.4681777798978,1626.0235233205933,1657.0375959724847,9209862,TCS.NS
2019-01-14,1606.7506103515625,1640.2015054519466,1603.8707319654366,1639.3153890254464,3615370,TCS.NS
2019-01-15,1655.088623046875,1656.4620388710264,1602.098807281973,1603.871040475869,7711653,TCS.NS
2019-01-16,1657.1705322265625,1661.4681749387037,1636.656916859619,1657.0375931388671,2359280,TCS.NS
2019-01-17,1682.1685791015625,1685.4541946033878,1661.744213202786,1667.6938764305387,2625816,TCS.NS
2019-01-18,1687.8074951171875,1690.9598866211415,1665.9178808134168,1670.3579604531112,1683728,TCS.NS
2019-01-21,1694.955810546875,1715.6466232243781,1683.1896005273497,1689.0061477084714,2409803,TCS.NS
2019-01-22,1688.9173583984375,1703.43639579368,1678.3499481559002,1693.5349974353317,2457093,TCS.NS
2019-01-23,1665.5625,1692.6469833180008,1660.58963293972,1688.1181241809668,2578169,TCS.NS
2019-01-24,1688.606689453125,1691.8923049452485,1665.0298237881334,1673.7324230272843,1962927,TCS.NS
2019-01-25,1705.7010498046875,1718.3108327104198,1688.1182909470326,1689.0063068812499,2327080,TCS.NS
2019-01-28,1736.071044921875,1742.2871560801632,1709.8745764690898,1716.5346955672555,2769033,TCS.NS
2019-01-29,1760.71337890625,1766.3079219698952,1719.7758710099386,1742.2870505177468,2557626,TCS.NS
2019-01-30,1759.514404296875,1766.70731009192,1735.7599833142367,1757.915932608928,2429575,TCS.NS
2019-01-31,1788.552490234375,1793.5698008734444,1762.711253736248,1764.4872852261585,4094319,TCS.NS
2019-02-01,1802.62744140625,1806.8899601608002,1774.3441628130092,1784.4675635547992,3064163,TCS.NS
2019-02-04,1820.654541015625,1825.272180188474,1796.4561085109665,1802.627775459344,1590764,TCS.NS
2019-02-05,1815.593017578125,1824.8727407096587,1800.8963105397509,1820.4326610485646,1111404,TCS.NS
2019-02-06,1842.455322265625,1853.1559565795096,1812.4847874366972,1820.3435976002809,1789812,TCS.NS
2019-02-07,1849.6483154296875,1863.012998692072,1835.5289486984675,1842.4110722361613,1339945,TCS.NS
2019-02-08,1830.5560302734375,1855.5093657021607,1821.3207509237288,1842.6331341622317,1684474,TCS.NS
2019-02-11,1834.5521240234375,1861.2814917076798,1819.4558523826786,1829.3129164684258,1778730,TCS.NS
2019-02-12,1821.8533935546875,1838.1927983755056,1792.0159744549617,1838.1927983755056,2422903,TCS.NS
2019-02-14,1815.63720703125,1842.6329108754765,1805.380688880818,1829.3571171187157,1724085,TCS.NS
2019-02-15,1802.4056396484375,1822.2084354996377,1785.7553432714305,1819.5443880793166,1930065,TCS.NS
2019-02-18,1749.6575927734375,1813.2838388021983,1742.864250150862,1809.4209917110452,2942184,TCS.NS
2019-02-19,1691.4927978515625,1750.2794094406595,1680.1261505133068,1749.3913935048702,4408554,TCS.NS
2019-02-20,1700.328125,1717.2448680761636,1670.624042087131,1700.5501289332813,4645778,TCS.NS
2019-02-21,1699.8402099609375,1722.75106647316,1684.610822047223,1700.3286621285997,4683919,TCS.NS
2019-02-22,1710.0074462890625,1713.870292885703,1691.7586803803194,1702.5036486193767,2271955,TCS.NS
2019-02-25,1762.8446044921875,1767.1514594847276,1714.314518861943,1716.0905504795155,2934880,TCS.NS
2019-02-26,1810.39794921875,1816.1257167419967,1751.3893367654568,1761.8235234593315,6453309,TCS.NS
2019-02-27,1827.625732421875,1842.588671254522,1795.5682695731828,1811.5525568394128,4732082,TCS.NS
2019-02-28,1761.3348388671875,1839.3915552733595,1756.1399682832605,1829.3124895451385,8454295,TCS.NS
2019-03-01,1771.9468994140625,1780.4718301376388,1758.5822171294378,1771.6361155377544,4148548,TCS.NS
2019-03-05,1765.464599609375,1782.2481238005798,1755.2524155417584,1780.4720917888205,2449622,TCS.NS
2019-03-06,1775.6763916015625,1789.3518567525987,1762.7558266091523,1766.5298938008143,2635047,TCS.NS
2019-03-07,1787.84228515625,1797.3884551752776,1776.209191249978,1780.471710525598,2539884,TCS.NS
2019-03-08,1796.1895751953125,1805.3361816004603,1784.9562616710211,1798.2320549635672,2031071,TCS.NS
2019-03-11,1789.174560546875,1805.3364073062364,1779.2731611287438,1801.6955636297191,3111689,TCS.NS
2019-03-12,1787.087890625,1798.0549757724684,1778.6961821522395,1788.50880305248,2658550,TCS.NS
2019-03-13,1776.4755859375,1790.1510507685039,1757.0280184778562,1787.5757833002685,1833163,TCS.NS
2019-03-14,1764.842529296875,1782.9580723392207,1759.159206797266,1780.4271407227325,1905495,TCS.NS
2019-03-15,1811.5076904296875,1837.2601472447589,1768.0393627174954,1775.0547088402939,5184318,TCS.NS
2019-03-18,1796.2783203125,1833.3974223915532,1785.7996909982137,1814.2161952806318,2349915,TCS.NS
2019-03-19,1796.2783203125,1802.6719904158995,1771.680218752815,1802.6719904158995,2373993,TCS.NS
2019-03-20,1789.3963623046875,1815.8148335528451,1776.0316805484122,1800.89612407609,3091165,TCS.NS
2019-03-22,1781.0487060546875,1790.2396468472703,1761.201576888014,1789.3516311494293,3148149,TCS.NS
2019-03-25,1762.0452880859375,1782.9581027876088,1755.7847335598578,1782.9581027876088,2429205,TCS.NS
2019-03-26,1760.6243896484375,1771.5469179686306,1738.7792246076947,1761.82318919085,2316539,TCS.NS
2019-03-27,1747.5264892578125,1774.2557458307429,1741.3991579449882,1770.703682275526,2266166,TCS.NS
2019-03-28,1776.2982177734375,1788.9967798861935,1751.8777809407795,1758.2714519513613,4054489,TCS.NS
2019-04-01,1804.1375732421875,1811.508040369392,1783.3579789454925,1784.91200681212,2095740,TCS.NS
2019-04-02,1846.451416015625,1852.4010789012275,1808.8883018800577,1808.9770817857404,3719663,TCS.NS
2019-04-03,1846.451416015625,1855.5980227087957,1827.6255231951866,1851.5130630436527,2939886,TCS.NS
2019-04-04,1788.9078369140625,1846.8064239668206,1782.6029463865955,1845.4299561106616,4397518,TCS.NS
2019-04-05,1818.9232177734375,1824.339985297773,1792.7267457502026,1801.4736816778825,3152103,TCS.NS
2019-04-08,1838.85888671875,1842.6329542153358,1805.069839065639,1828.4247001105427,2194294,TCS.NS
2019-04-09,1857.28515625,1863.0572592935691,1827.2257329104991,1838.1928154135787,2690970,TCS.NS
