Date,Close,High,Low,Open,Volume,Symbol
,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,
2019-01-01,282.769775390625,284.9823716297904,277.28253312128794,279.62788933037797,6117146,BHARTIARTL.NS
2019-01-02,276.7072448730469,284.0973296960652,273.5653589833924,280.4686672659141,6218991,BHARTIARTL.NS
2019-01-03,277.4595642089844,279.2296472437876,272.5475950255521,276.57450770738706,6230813,BHARTIARTL.NS
2019-01-04,285.3806457519531,287.371985323656,276.53026097478016,276.53026097478016,11361086,BHARTIARTL.NS
2019-01-07,287.5932312011719,290.2040772312252,285.07085185478155,287.10645466230415,5511088,BHARTIARTL.NS
2019-01-08,291.3988952636719,293.6114914386267,286.08867643113626,286.5311896724493,7194973,BHARTIARTL.NS
2019-01-09,296.0453186035156,299.05444434599065,289.67305056248694,294.89477228835676,8018192,BHARTIARTL.NS
2019-01-10,298.5234375,299.71824713483676,294.1867421364947,297.8596676888184,5748158,BHARTIARTL.NS
2019-01-11,296.57635498046875,298.5234310321147,291.17761005501103,298.3906710790773,5922578,BHARTIARTL.NS
2019-01-14,293.4787292480469,296.3108619204067,290.4253399567076,295.69132540623065,3674704,BHARTIARTL.NS
2019-01-15,298.92169189453125,300.33775815439,288.96502470352965,292.0626471706798,5706902,BHARTIARTL.NS
2019-01-16,295.55853271484375,305.55946264625425,293.3017034637898,298.0366485287642,7705383,BHARTIARTL.NS
2019-01-17,293.8769836425781,298.0366556678662,292.2396608294946,294.71777670277527,4569576,BHARTIARTL.NS
2019-01-18,275.37969970703125,294.23101467011986,269.317184663333,292.50519512590273,16359865,BHARTIARTL.NS
2019-01-21,275.5567321777344,279.2296583673165,270.8217860933545,274.9814589145554,8621248,BHARTIARTL.NS
2019-01-22,269.803955078125,276.22045657872417,266.8833259278142,276.13195993014205,8770625,BHARTIARTL.NS
2019-01-23,268.7861328125,272.06077845343253,267.54708985446615,271.52976860524285,5617992,BHARTIARTL.NS
2019-01-24,266.9718322753906,272.4148109025528,260.6437972250907,271.44125782761785,10389592,BHARTIARTL.NS
2019-01-25,272.1492919921875,276.1319709901664,267.2815865361639,269.05166942064216,6040052,BHARTIARTL.NS
2019-01-28,270.0694580078125,273.7866171108448,260.82082356084453,272.5918373765766,4546062,BHARTIARTL.NS
2019-01-29,272.45904541015625,274.05210484765286,267.0160373900026,269.93666633767015,3210022,BHARTIARTL.NS
2019-01-30,268.7861328125,276.92848360732097,265.6000137865882,273.47684467312087,6553462,BHARTIARTL.NS
2019-01-31,271.17578125,274.7601805243054,268.2993851933882,269.49419494095343,9493241,BHARTIARTL.NS
2019-02-01,275.99920654296875,284.008827719033,269.93669149238576,270.0252181114628,9243929,BHARTIARTL.NS
2019-02-04,271.30853271484375,275.02569184108205,267.45861362432703,274.36189201969006,3895812,BHARTIARTL.NS
2019-02-05,272.768798828125,275.8221877257216,259.1834703579935,261.4402995679153,14678663,BHARTIARTL.NS
2019-02-06,273.255615234375,274.8044415621632,266.39657002329847,271.7067889065868,5202682,BHARTIARTL.NS
2019-02-07,275.37969970703125,278.2560656140598,270.11371445540334,273.12284032250835,3852519,BHARTIARTL.NS
2019-02-08,277.23828125,278.0790443893529,270.9102462396156,273.47685890426493,3413931,BHARTIARTL.NS
2019-02-11,276.3089904785156,279.18535639615544,275.2469407623744,278.7870765144568,3303611,BHARTIARTL.NS
2019-02-12,275.4682312011719,279.3181506568058,274.0521647390915,275.86648116338694,2226134,BHARTIARTL.NS
2019-02-14,266.21954345703125,274.27339830634304,262.41388763660945,273.4768684805236,8573394,BHARTIARTL.NS
2019-02-15,269.58270263671875,270.8660090929992,263.16620032370804,266.396583137258,6727458,BHARTIARTL.NS
