Date,Close,High,Low,Open,Volume,Symbol
,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS,
2019-01-01,1298.8653564453125,1301.6578183540614,1283.82190945377,1301.6578183540614,786846,LT.NS
2019-01-02,1284.0924072265625,1301.5679765356524,1276.5256534064185,1298.0548290518952,2058504,LT.NS
2019-01-03,1256.6177978515625,1287.245041670167,1253.0145926964326,1284.5426378038194,2290756,LT.NS
2019-01-04,1250.3572998046875,1267.9678994029623,1237.295680836067,1262.833375930771,2711485,LT.NS
2019-01-07,1246.52880859375,1268.8686135249666,1242.2500026738958,1258.4193410602772,1851513,LT.NS
2019-01-08,1245.0875244140625,1255.5818816485353,1238.6017989783963,1249.8618153327454,1437271,LT.NS
2019-01-09,1248.5555419921875,1255.3115509637673,1235.8992412009945,1251.6632621346807,1413005,LT.NS
2019-01-10,1254.4556884765625,1260.1307798370922,1246.0332195217134,1250.3120250830566,1063647,LT.NS
2019-01-11,1233.7374267578125,1255.6269421241327,1226.0356416926961,1254.8161989696216,2489197,LT.NS
2019-01-14,1201.578857421875,1231.5754742698737,1198.9665117001816,1231.5754742698737,3080984,LT.NS
2019-01-15,1207.8843994140625,1214.2800661978126,1198.0656439488803,1207.0736563093983,3079248,LT.NS
2019-01-16,1209.010498046875,1226.4409813719878,1203.4705480080615,1209.686099028167,2454470,LT.NS
2019-01-17,1212.523681640625,1217.7032893197775,1204.3263015186512,1211.6678543952353,1610419,LT.NS
2019-01-18,1187.1661376953125,1217.8834421660065,1182.7521890266025,1216.8474986068545,2135781,LT.NS
2019-01-21,1184.1484375,1204.5965837957342,1147.1254147066632,1152.1249060944058,8813681,LT.NS
2019-01-22,1172.0775146484375,1190.4087972525806,1169.3300269775712,1186.2651336849326,2544978,LT.NS
2019-01-23,1172.3475341796875,1177.2569660950862,1165.2312935400714,1171.9422176737596,1821323,LT.NS
2019-01-24,1166.8529052734375,1176.0411442211894,1159.3312366471605,1175.5456595373305,1654706,LT.NS
2019-01-25,1157.93505859375,1183.7430394244047,1154.376937223503,1171.0417623024223,3136788,LT.NS
2019-01-28,1171.4471435546875,1205.1822221603202,1163.5201571645996,1166.9431365281232,8004136,LT.NS
2019-01-29,1151.2691650390625,1178.9688054853905,1142.3961841142057,1174.6449151873783,3685535,LT.NS
2019-01-30,1166.042236328125,1179.1489396493857,1153.9265024376343,1156.8991908077448,2385425,LT.NS
2019-01-31,1183.923095703125,1190.5889368088335,1167.9338739364,1174.6447990878582,5852257,LT.NS
2019-02-01,1193.201171875,1202.164209223365,1182.751900609734,1185.00390346695,2515736,LT.NS
2019-02-04,1177.7076416015625,1195.2281829019655,1173.3837513771632,1195.2281829019655,2308931,LT.NS
2019-02-05,1175.1854248046875,1191.7601917157056,1171.0417605672087,1180.68029107359,1447400,LT.NS
2019-02-06,1184.01318359375,1190.859251093446,1164.7810989211835,1178.2480336083413,2034886,LT.NS
2019-02-07,1167.4833984375,1189.8232014400087,1161.3128224643124,1183.652735427901,1556295,LT.NS
2019-02-08,1136.5859375,1170.050724761189,1131.0010139294513,1166.5375780166437,2993525,LT.NS
2019-02-11,1122.8486328125,1134.1086471808565,1099.878203501053,1134.1086471808565,2981408,LT.NS
2019-02-12,1123.1641845703125,1139.4236935493043,1118.3900032078566,1121.0473233083958,1571390,LT.NS
2019-02-14,1105.8236083984375,1109.5619556318754,1081.9523749304085,1098.0767395293333,6974738,LT.NS
2019-02-15,1119.7860107421875,1129.514708216714,1108.7962794878176,1120.5967538585799,3620228,LT.NS
2019-02-18,1121.04736328125,1134.6044685894249,1116.9937569053836,1121.4977639896795,2186849,LT.NS
